"ResourceAgencyNum","ParentAgency","PublicName","AlternateName","ParentAgencyNum","MailingAddress1","MailingAddress2","MailingCity","MailingStateProvince","MailingPostalCode","MailingCountry","PhysicalAddress1","PhysicalAddress2","PhysicalCity","PhysicalCounty","PhysicalStateProvince","PhysicalPostalCode","PhysicalCountry","Latitude","Longitude","Phone1Number","Phone2Number","Phone3Number","Phone4Number","Phone5Number","PhoneFax","PhoneTTY","EmailAddressMain","WebsiteAddress","AgencyStatus","AgencyDescription","SearchHints","EnteredOn","UpdatedOn","Coverage","Categories"
9507115,"Kelowna Family Centre Services Society","Child and Youth Program",,9489351,"204-347 Leon Avenue",,"Kelowna","BC","V1Y 8C7","Canada","204-347 Leon Avenue",,"Kelowna",,"BC","V1Y 8C7","Canada",49.88,-119.49,"250-860-3181",,,,,"250-860-3188",,,"www.kfscs.com/child-youth-and-family-services/","Active","Provides counselling for children and youth with low- to moderate anxiety or mental health issues, and their families who are experiencing challenges such as a blended or separated family situation, parent-child conflicts, sole parenting, conflicting parenting styles, grief and loss, or sexually intrusive behaviour. A referral from Child and Youth Mental Health is required. Also offers facilitated groups for children whose parents have separated, and for parents who are separated or divorced to learn parenting skills.","Kelowna Family Centre Services Society 9507115",1/12/2004 0:00:00,6/22/2017 16:08:00,"BC - Kelowna - ;","COUNSELLING * anxiety * Children; COUNSELLING * anxiety * Youth; COUNSELLING * behaviour problems * children * Families; COUNSELLING * behaviour problems * youth * Families; COUNSELLING * grief * Children; COUNSELLING * grief * Youth; COUNSELLING * children * disability (mental health) * Families; COUNSELLING * disability (mental health) * youth * Families; COUNSELLING * Families; SUPPORT GROUPS * divorce/separation * Children; SUPPORT GROUPS * divorce/separation * Parents; TRAINING * parenting * Parents;"
9509185,"Kelowna Family Centre Services Society","Couples Counselling",,9489351,"204-347 Leon Avenue",,"Kelowna","BC","V1Y 8C7","Canada","204-347 Leon Avenue",,"Kelowna",,"BC","V1Y 8C7","Canada",49.88,-119.49,"250-860-3181",,,,,"250-860-3188",,,,"Active","Provides counselling on a sliding scale basis to couples with a combined income of less than $45,000 per year.","Kelowna Family Centre Services Society 9509185",11/9/2005 0:00:00,2/25/2015 14:22:00,"BC - Kelowna - ;","COUNSELLING * Families;"
9489351,"Kelowna Family Centre Services Society","Kelowna Family Centre Services Society",,0,"204-347 Leon Avenue",,"Kelowna","BC","V1Y 8C7","Canada","204-347 Leon Avenue",,"Kelowna",,"BC","V1Y 8C7","Canada",49.88,-119.49,"250-860-3181",,,,,"250-860-3188",,"kelfamcr@shawbiz.ca","www.kfscs.com","Active","Provides counselling services for individuals of all ages and families. Office hours are 8:30 am to 12 noon and 1 pm to 4:30 pm Monday to Friday. Nonprofit society and registered charity.","9489351",1/1/1900 0:00:00,2/1/2018 14:36:00,"BC - Kelowna - ;",
9509177,"Kelowna Family Centre Services Society","Sexually Intrusive Behaviours Program (SIB)",,9489351,"204-347 Leon Avenue",,"Kelowna","BC","V1Y 8C7","Canada","204-347 Leon Avenue",,"Kelowna",,"BC","V1Y 8C7","Canada",49.88,-119.49,"250-860-3181",,,,,"250-860-3188",,,,"Active","Offers individual counselling for children under 12 who exhibit sexually intrusive behaviour and who have not disclosed being sexually abused themselves. Referrals are through MCFD Child and Youth Mental Health Team. Serves Central Okanagan. Office hours are 9 am to 4:30 pm Monday to Friday.","Kelowna Family Centre Services Society 9509177",11/7/2005 0:00:00,1/20/2015 11:38:00,"BC - Kelowna - ;","COUNSELLING * behaviour problems * sexuality * Children;"
9506893,"Kelowna Family Centre Services Society","Stopping the Violence (STV) Counselling Program",,9489351,"204-347 Leon Avenue",,"Kelowna","BC","V1Y 8C7","Canada","204-347 Leon Avenue",,"Kelowna",,"BC","V1Y 8C7","Canada",49.88,-119.49,"250-860-3181",,,,,"250-860-3188",,,,"Active","Provides counselling services for women who have experienced family violence or sexual assault. Accepts self-referrals. Offers a weekly psychoeducational/counselling group and a <strong>Reaching Older Women</strong> group. Funded by Ministry of Public Safety and Solicitor General (MPSSG).","Kelowna Family Centre Services Society 9506893",5/29/2002 0:00:00,1/20/2015 15:43:00,"BC - Kelowna - ;","COUNSELLING * family violence * Victims * Women; COUNSELLING * assault (sexual) * Victims * Women;"
42522783,"Kelowna Fire Department","Kelowna Fire Department",,0,,,,"BC",,"Canada","2255 Enterprise Way",,"Kelowna",,"BC","V1Y 8B8","Canada",49.88,-119.43,"911","250-860-6419",,,,"250-862-3571",,,"www.kelownafirefighters.com","Active","Firefighters respond to fires and other emergencies to protect people, property, and the environment. Services include firefighting, emergency medical response, emergency rescue, and the inspection of buildings to ensure they meet the fire code and bylaws. Serves Kelowna. Call 911 for emergency service 24 hours a day, seven days a week.","42522783",10/31/2016 12:14:00,10/31/2016 12:22:00,"BC - Kelowna;","FIREFIGHTING;"
53130906,"Kelowna General Hospital","Kelowna General Hospital",,0,"2268 Pandosy Street",,"Kelowna","BC","V1Y 1T2","Canada","2268 Pandosy Street",,"Kelowna",,"BC","V1Y 1T2","Canada",49.87,-119.49,"911","250-862-4000","1-888-877-4442",,,,,,,"Active","Provides acute care services to assess and treat medical conditions. Provides 24-hour emergency services, diagnostic services, intensive care, convalescent care, and rehabilitation services. Also offers specialty outpatient clinics and educational programs for medical conditions and chronic diseases. Serves Kelowna and area. Operated by Interior Health.","53130906",11/7/2017 16:31:00,2/14/2018 9:52:00,"BC - Kelowna;","HEALTH CARE (medical); HEALTH CARE (medical) * disability (mental health) * emergency; HEALTH CARE (medical) * emergency; HEALTH CARE (medical) * emergency * suicide; HOSPITALS;"
53130913,"Kelowna General Hospital","Sexual Assault Response Team (SART)",,53130906,"2268 Pandosy Street",,"Kelowna","BC","V1Y 1T2","Canada","2268 Pandosy Street",,"Kelowna",,"BC","V1Y 1T2","Canada",49.87,-119.49,"911","250-862-4000","1-888-877-4442",,,,,,,"Active","Provides 24-hour emergency medical care to males and females of any age who have been sexually assaulted within 96 hours. Includes testing for sexually transmitted infections and pregnancy, and provides medical after-care. Can collect forensic evidence and store up to one year. Reporting to the police is optional. No referral required.","Kelowna General Hospital 53130913",11/7/2017 17:06:00,2/14/2018 9:53:00,"BC - Kelowna;","HEALTH CARE (medical) * assault (sexual) * emergency * Victims;"
53130914,"Kelowna General Hospital","Women's Services Clinic",,53130906,"2268 Pandosy Street",,"Kelowna","BC","V1Y 1T2","Canada","2268 Pandosy Street",,"Kelowna",,"BC","V1Y 1T2","Canada",49.87,-119.49,"250-980-1399","1-888-875-3163",,,,"250-979-0252",,,,"Active","Provides surgical abortion for up to 12 weeks of pregnancy and also provides a range of sexual health services for women. Women who wish to discuss their options with a counsellor or are more than 12 weeks pregnant, may call the Pregnancy Options Line. Services include pre- and post-abortion counselling, birth control information and sales, IUD insertion and removal, pap tests, screening and treatment of sexually transmitted infections, post-abortion follow-up care, and referrals to other community services. Call to book an appointment during the hours of 8:30 am to 2:30 pm Mondays, Tuesdays, and Thursdays, and from 8 am to 12 noon on Wednesdays; drop-ins are not accepted. Accepts self-referrals only. Services are free for women with MSP coverage; fees apply otherwise. Serves Kelowna and West Kelowna.","Kelowna General Hospital 53130914",11/7/2017 17:22:00,2/14/2018 9:54:00,"BC - Kelowna;","ABORTION; COUNSELLING * abortion * pro-choice; COUNSELLING * pregnancy * pro-choice; HEALTH CARE (medical) * reproductive health * Women; HEALTH CARE (medical) * sexually transmitted infections * Women;"
9508806,"Kelowna Gospel Mission Society","Dental Clinic",,9489195,"Box 22087 Capri Post Office",,"Kelowna","BC","V1Y 9N9","Canada","259-B Leon Avenue",,"Kelowna",,"BC",,"Canada",49.88,-119.36,"1-800-789-0680",,,,,,,"dentalclinic@kelownagospelmission.ca","www.kelownagospelmission.ca/services/","Active","Provides free dental care to the homeless and low-income people who cannot afford private dental treatment in the Kelowna area, including families, seniors, and those on income assistance or disability. Services for individuals receiving government assistance include cleanings, fillings, extractions, and some root canals. Individuals who don't receive government assistance may be eligible, after an income assessment, for emergency dental extractions only. Appointments are required. Office hours are 8:30 am to 4 pm Monday to Friday.","Kelowna Gospel Mission Society 9508806",10/3/2005 0:00:00,3/27/2018 11:57:00,"BC - Kelowna - ;","FREE DENTAL CLINICS;"
9509383,"Kelowna Gospel Mission Society","Emergency Shelter for Men and Women",,9489195,"PO Box 22087","Capri Post Office","Kelowna","BC","V1Y 9N9","Canada","251 Leon Avenue",,"Kelowna",,"BC","V1Y 6J1","Canada",49.88,-119.49,"250-862-3733","250-763-3737",,,,"250-763-4018",,"karl@kelownagospelmission.ca",,"Active","90-bed, low-barrier shelter for men and women aged 19 and up; also provides up to 20 additional mats for emergency situations. Offers laundry, showers, toiletries, and haircuts; some storage is available. Dining room serves three hot meals a day to guests as well as the public, regardless of gender or age. No smoking. Maximum stay of 21 days, which can be extended upon consultation with a case worker. Can accommodate patrons in wheelchairs. Shelter hours are 7 pm to 7 am every day; intake hours are 10 am to 9:30 pm every day; administration hours are 8 am to 4 pm Monday to Friday. Picture ID required for registration.","Kelowna Gospel Mission Society 9509383",9/21/2010 0:00:00,5/4/2018 9:46:00,"BC - Kelowna - ;","FOOD (meals); HOUSING (temporary) * emergency * homelessness; FOOD (meals) * homelessness;"
9508805,"Kelowna Gospel Mission Society","Harmony House",,9489195,,,,"BC",,"Canada","n/a",,"Kelowna",,"BC",,"Canada",49.88,-119.36,"250-763-6544",,,,,,,"harmony@kelownagospelmission.ca",,"Active","Christian-based, 10-bed recovery home for women 18 years of age and over. Intensive, 18-month program dealing with issues such as addictions, emotional problems, or a history of abuse. Services include classroom instruction, individual addiction, and grief and loss counselling, relapse prevention, life skills training, employment search assistance, arts and crafts, and recreational activities. Does not accept women on methadone maintenance. Office hours are 8 am to 5 pm Monday to Friday. Nonprofit society.","Kelowna Gospel Mission Society 9508805",10/3/2005 0:00:00,11/6/2017 10:41:00,"BC - Kelowna - ;","RECOVERY HOUSES * probation/parole * Christian * Offenders * Women; RECOVERY HOUSES * Christian * Women;"
9489195,"Kelowna Gospel Mission Society","Kelowna Gospel Mission Society","Kelowna's Gospel Mission",0,"Box 22087 Capri Post Office",,"Kelowna","BC","V1Y 9N9","Canada","259-B Leon Avenue",,"Kelowna",,"BC","V1Y 6J1","Canada",49.88,-119.49,"250-763-3737",,,,,"250-763-4018",,"contact@kelownagospelmission.ca","www.kelownagospelmission.ca","Active","Provides services to meet the needs of people who are hungry, hurt, or homeless in the interior of BC. Office hours are 9 am to 3 pm Monday to Friday.","9489195",8/17/2005 0:00:00,11/6/2017 10:39:00,"BC - Kelowna - ;",
32989204,"Kelowna Gospel Mission Society","Step Up Program",,9489195,"PO Box 22087","Capri Post Office","Kelowna","BC","V1Y 9N9","Canada","251 Leon Avenue",,"Kelowna",,"BC","V1Y 6J1","Canada",49.88,-119.49,"250-763-3737",,,,,"250-763-4018",,,"www.kelownagospelmission.ca","Active","15-week residential recovery program that helps adult men bring responsibility and accountability back into their lives. Structured program includes bible study, work experience in the shelter and thrift store, and educational courses on topics such as boundaries, anger management, and fiscal responsibility. Facility is alcohol and drug-free; does not accept men using methadone or suboxone. Smoking is permitted. No fees for program. Applications must be made through KGM caseworkers. Capacity is 12 beds. Facility is mostly wheelchair accessible.","Kelowna Gospel Mission Society 32989204",12/18/2015 16:07:00,11/6/2017 10:42:00,"BC - Kelowna - ;","RESIDENTIAL PROGRAMS * addiction (alcohol and drug) * Men; RESIDENTIAL PROGRAMS * addiction (alcohol and drug) * probation/parole * Men * Offenders;"
55243904,"Kelowna Secular Sobriety Group","Kelowna Secular Sobriety Group",,0,,,,"BC",,"Canada","n/a",,"Kelowna",,"BC",,"Canada",49.88,-119.49,"250-859-4300",,,,,,,"soberkelowna@gmail.com",,"Active","Provides a safe, respectful and anonymous peer support group for individuals who want to abstain from alcohol or other addictive substances in a non-religious context. Uses a SMART Recovery approach that is based Rational Emotive Behaviour Therapy techniques. Meets 7 pm Tuesdays at the CNIB office, Unit 101, 1456 Saint Paul Street, Kelowna.","55243904",3/16/2018 10:41:00,3/21/2018 9:27:00,"BC - Kelowna;","SUPPORT GROUPS * addiction (alcohol and drug);"
54226509,"Kelowna Youth and Family Services","Kelowna Youth and Family Services",,0,"301-260 Harvey Avenue",,"Kelowna","BC","V1Y 7S5","Canada","301-260 Harvey Avenue",,"Kelowna",,"BC","V1Y 7S5","Canada",49.88,-119.49,"250-763-2405",,,,,,,"kyfs@shawcable.com","www.kelownayouthandfamily.com","Active","Provides professional family counselling for individuals, couples, and families to resolve issues, improve communication, and strengthen relationships with one another. Clients must be residents of the City of Kelowna and have at least one child under the age of 17. Services are free for low-income families and on a sliding scale based on income for other families. Open referral. Hours are 8:30 am to 12 noon and 1 pm to 4:30 pm Monday to Friday. Funded by City of Kelowna.","54226509",1/15/2018 16:29:00,1/15/2018 16:36:00,"BC - Kelowna;","COUNSELLING * Families; COUNSELLING;"
9507250,"Ki-Low-Na Friendship Society","Aboriginal Infant Development Program (AIDP)",,9489357,"442 Leon Avenue",,"Kelowna","BC","V1Y 6J3","Canada","442 Leon Avenue",,"Kelowna",,"BC",,"Canada",49.88,-119.49,"250-763-4905",,,,,"250-861-5514",,"aidp2@kfs.bc.ca","www.kfs.bc.ca/programs-services-2/child-development-pre-school","Active","Family-centred program for Aboriginal children from birth to age four who have or are at risk of having a developmental delay. Supports parents to understand and respond to children's needs. Home-based services include home visits, developmental assessment, gross motor screening, infant massage, and referral to other community services. Also offers parent-child group programs and social events, and a toy and resource library. Open referral. Serves Kelowna, Peachland, Rutland, West Kelowna, and Winfield. Program and office hours are 8:30 am to 12 noon and 1 pm to 4:30 pm Monday to Friday. Funded by Ministry of Children and Family Development (MCFD).","Ki-Low-Na Friendship Society 9507250",7/13/2011 0:00:00,2/14/2018 10:06:00,"BC - Kelowna - ; BC - West Kelowna; BC - Winfield; BC - Westbank; BC - Peachland; BC - Rutland;","INFANT DEVELOPMENT PROGRAMS * Aboriginal; LIBRARIES * developmental delay * Aboriginal;"
